2,0,1,0
2,0,1,0
2,0,1,0
2,0,1,0
2,1,2,0
2,0,1,1
2,0,1,1
2,0,1,0
2,0,1,0
2,1,2,1
2,1,2,0
2,0,2,1
2,0,2,0
2,1,1,1
2,1,1,0
2,1,1,1
2,0,2,0
2,1,1,0
2,0,1,0
2,0,1,0
2,0,1,0
2,0,1,0
2,0,2,1
2,1,1,1
2,0,1,1
2,0,1,0
2,0,1,0
2,0,2,1
2,0,2,0
2,1,1,1
2,1,1,1
2,0,2,0
2,0,2,0
2,0,2,1
2,0,2,1
2,0,2,0
2,0,2,0
2,1,1,0
2,0,2,1
2,0,2,0
2,0,2,1
2,0,2,1
2,0,1,1
2,0,1,1
2,0,1,0
2,1,2,0
2,0,1,0
2,0,2,1
2,0,2,1
2,0,2,0
2,0,1,0
2,0,1,0
2,1,2,0
2,0,2,1
2,0,2,1
2,0,2,0
2,0,2,0
2,0,2,0
2,0,2,1
2,1,1,0
2,1,1,0
2,0,2,1
2,0,2,1
2,1,1,1
2,1,1,1
2,1,1,1
2,1,1,1
2,1,1,1
2,0,1,0
2,0,1,1
2,0,1,1
2,0,1,0
2,1,2,1
2,0,2,1
2,0,2,1
2,0,2,1
2,0,2,0
2,0,2,0
2,0,2,0
2,0,2,1
2,1,1,1
2,1,1,1
2,1,1,0
2,0,1,1
2,0,1,0
2,0,1,0
2,1,2,1
2,0,2,1
2,1,1,1
2,1,1,1
2,0,1,1
2,0,1,0
2,1,2,0
2,0,1,0
2,0,1,0
2,1,2,0
2,1,2,0
2,1,2,1
2,0,2,0
2,0,2,1
2,0,2,1
2,0,2,1
2,0,2,0
2,1,1,0
2,0,1,0
2,0,1,0
2,1,2,0
2,0,1,0
2,0,1,1
2,0,1,1
2,0,1,1
3,1,2,1
3,1,2,0
3,1,1,0
3,1,2,0
3,1,2,1
3,0,2,0
3,1,1,0
3,1,1,1
3,1,1,0
3,0,2,1
3,0,2,1
3,1,1,1
3,1,1,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,0,1,0
3,1,2,1
3,1,2,1
3,1,2,0
3,0,2,1
3,0,2,1
3,0,2,1
3,1,1,1
3,0,1,0
3,1,2,1
3,1,2,0
3,0,1,0
3,0,2,0
3,1,1,0
3,1,1,1
3,0,1,1
3,0,1,1
3,0,1,1
3,0,1,0
3,0,1,1
3,0,1,0
3,0,1,0
3,1,2,1
3,0,1,1
3,0,1,1
3,0,1,1
3,0,2,0
3,0,2,0
3,0,1,1
3,0,1,1
3,0,2,1
3,0,2,1
3,0,2,0
3,0,2,1
3,0,2,0
3,1,1,0
3,1,1,0
3,0,2,0
3,0,2,0
3,1,1,1
3,1,1,1
3,0,1,1
3,0,1,0
3,1,2,1
3,1,2,0
3,0,1,0
3,0,2,0
3,1,1,1
3,1,1,0
3,0,2,1
3,0,1,1
3,0,1,1
3,0,1,0
3,0,1,0
3,0,1,0
3,1,2,1
3,1,2,0
3,0,1,0
3,1,2,1
3,1,2,0
3,1,2,0
3,0,2,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,1,1,1
3,1,1,1
3,0,1,0
3,0,1,0
3,1,2,1
3,1,2,1
3,1,2,1
3,0,2,0
3,0,1,0
3,0,2,0
3,0,2,0
3,0,2,1
3,0,2,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,0,2,1
3,1,1,1
3,0,2,1
3,0,2,0
3,0,2,0
3,1,1,0
3,1,1,0
3,0,2,0
3,0,2,1
3,0,2,0
3,1,1,0
3,1,1,0
3,0,1,0
3,0,1,1
3,1,2,0
3,1,2,1
3,0,2,0
3,0,1,0
3,1,2,1
3,1,2,1
3,1,2,1
3,1,2,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,0,2,0
3,0,2,1
3,0,2,1
3,0,2,0
3,0,2,1
3,0,2,0
3,0,1,1
3,1,2,1
3,1,2,1
3,1,2,1
3,1,2,1
3,1,2,0
3,1,2,1
3,1,2,1
3,0,2,0
3,0,2,1
3,0,2,0
3,0,2,1
3,0,2,0
3,0,1,1
3,0,1,0
3,1,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,1,1,0
3,0,2,1
3,0,2,0
3,0,2,0
3,0,2,1
3,0,2,0
3,0,2,1
3,0,2,1
3,0,2,0
3,1,1,0
3,0,2,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,1,1,0
3,1,1,1
3,1,1,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,1,1,0
3,0,2,1
3,1,1,0
3,0,2,1
3,0,2,0
3,1,1,1
3,1,1,1
3,0,1,1
3,0,1,0
3,0,1,0
3,0,1,1
3,0,1,0
3,0,1,0
3,0,2,1
3,0,2,1
3,0,2,1
3,0,2,0
3,1,1,0
3,0,1,0
3,0,1,0
4,1,2,1
4,1,2,0
4,1,2,1
4,1,1,0
4,1,2,1
4,0,2,0
4,0,2,0
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,0
4,1,1,0
4,0,2,0
4,0,1,0
4,0,1,1
4,0,1,1
4,0,1,0
4,0,1,1
4,0,1,1
4,0,1,1
4,0,1,0
4,0,1,0
4,1,2,1
4,1,2,0
4,1,2,1
4,0,2,1
4,0,2,0
4,0,1,0
4,1,2,1
4,1,2,0
4,1,2,1
4,1,2,1
4,1,2,0
4,0,1,0
4,1,2,1
4,1,2,1
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,0
4,0,2,0
4,0,1,0
4,0,1,1
4,0,1,0
4,0,1,0
4,0,1,0
4,1,2,1
4,0,2,0
4,0,2,1
4,0,2,0
4,0,2,1
4,0,2,0
4,0,2,0
4,1,1,1
4,1,1,1
4,0,1,0
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,0
4,0,2,1
4,0,2,1
4,0,2,0
4,0,2,0
4,0,2,0
4,1,1,0
4,0,1,0
4,0,1,1
4,0,1,0
4,0,2,0
4,0,2,1
4,0,2,1
4,0,1,0
4,0,1,0
4,1,2,0
4,1,2,0
4,1,2,0
4,0,1,1
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,1
4,0,1,0
4,0,2,0
4,0,2,1
4,0,2,0
4,0,2,0
4,1,1,0
4,0,2,0
4,0,2,0
4,0,2,0
4,0,2,0
4,0,2,1
4,0,2,0
4,0,2,1
4,0,2,0
4,0,2,0
4,0,1,0
4,1,2,1
4,0,2,1
4,0,2,0
4,1,1,1
4,1,1,0
4,0,2,0
4,1,1,1
4,0,1,1
4,0,1,0
4,1,2,0
4,0,2,0
4,0,2,1
4,0,2,0
4,0,1,0
4,0,1,1
4,0,1,1
4,1,2,1
4,1,2,1
4,1,2,0
4,1,2,0
4,1,2,1
4,1,2,1
4,0,1,1
4,0,1,0
4,0,1,0
4,0,2,1
4,0,2,0
4,1,1,0
4,1,1,0
4,0,2,1
4,0,2,0
4,0,1,1
4,0,1,0
4,0,1,1
4,1,2,1
4,1,2,0
4,0,2,1
4,0,2,1
4,0,2,0
4,1,1,0
4,1,1,1
4,0,1,0
4,0,2,1
4,0,2,0
4,1,1,0
4,0,2,1
4,1,1,1
4,1,1,0
4,0,2,1
4,0,2,0
4,0,2,0
4,0,2,0
4,0,2,0
4,0,2,0
4,1,1,1
4,0,1,0
4,1,2,1
4,1,2,0
4,1,2,0
4,0,2,0
4,0,2,1
4,0,2,1
4,1,1,0
4,0,2,1
4,0,2,1
4,0,2,0
4,1,1,0
4,1,1,1
4,1,1,0
4,1,1,0
4,1,1,0
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,0
4,0,1,0
4,0,1,0
4,0,1,1
4,0,1,0
4,0,2,1
4,0,2,1
4,0,2,1
4,0,2,0
4,0,2,0
4,1,1,0
4,1,1,1
4,1,1,0
4,0,2,1
4,0,2,0
4,1,1,1
4,0,2,0
4,1,1,1
4,0,1,0
4,1,2,0
4,1,2,1
4,1,2,1
4,0,2,1
5,1,2,1
5,1,2,1
5,1,2,0
5,1,2,0
5,1,1,0
5,0,2,0
5,0,2,0
5,0,2,0
5,0,2,0
5,0,1,0
5,0,1,1
5,0,1,0
5,0,1,0
5,0,1,1
5,0,2,0
5,1,1,0
5,0,2,1
5,0,2,1
5,0,2,0
5,0,2,1
5,0,2,0
5,0,2,1
5,0,2,1
5,0,2,0
5,0,2,0
5,0,1,0
5,0,1,1
5,0,1,0
5,0,1,0
5,1,2,1
5,1,2,1
5,1,2,1
5,0,2,0
5,0,2,1
5,1,1,1
5,1,1,1
5,1,1,1
5,0,1,0
5,0,2,1
5,1,1,1
5,1,1,1
5,1,1,0
5,0,2,0
5,0,2,1
5,0,2,1
5,0,2,1
5,0,2,1
5,0,2,1
5,0,2,0
5,0,2,0
5,0,2,0
5,0,2,1
5,0,2,1
5,0,2,0
5,1,1,0
5,0,1,1
5,0,1,0
5,0,2,0
5,0,1,1
5,0,1,1
5,0,1,0
5,1,2,1
5,1,2,1
5,0,2,0
5,0,2,1
5,1,1,0
5,0,2,1
5,0,2,0
5,0,2,0
5,1,1,0
5,0,2,1
5,0,2,1
5,0,2,1
5,0,1,0
5,0,1,0
5,1,2,1
5,1,2,1
5,0,2,0
5,1,1,0
5,0,2,0
5,0,2,1
5,0,1,1
5,0,1,1
5,1,2,0
5,0,2,0
5,1,1,0
5,1,1,1
5,1,1,1
5,0,1,0
5,1,2,0
5,1,2,1
5,1,2,0
5,0,1,0
5,0,1,0
5,1,2,1
5,0,2,0
5,1,1,1
5,0,1,0
5,0,1,0
5,1,2,1
5,1,2,0
5,0,1,0
5,0,1,0
5,1,2,0
5,1,2,1
5,1,2,1
5,1,2,0
5,1,2,1
5,0,2,1
5,0,2,0
5,1,1,0
5,0,2,1
5,1,1,0
5,0,2,0
5,0,2,0
5,0,2,0
5,0,1,1
5,0,1,1
5,0,1,0
5,1,2,1
5,0,2,0
5,0,2,1
5,0,2,0
5,0,2,0
5,0,1,0
5,0,1,1
5,0,1,1
5,0,1,1
5,0,1,0
5,1,2,0
5,0,1,1
5,0,1,1
5,1,2,0
5,0,1,0
5,0,1,0
5,1,2,1
5,0,2,0
5,0,2,0
5,0,2,1
5,0,2,1
5,0,2,1
5,0,2,0
5,0,2,0
5,0,2,0
5,1,1,0
5,0,2,0
5,1,1,0
5,0,2,1
5,0,2,1
5,0,2,1
5,0,2,0
5,0,1,1
5,0,1,1
5,0,1,0
5,0,1,1
5,1,2,1
5,1,2,0
5,0,1,0
5,0,2,0
5,0,2,0
5,0,2,1
5,1,1,0
5,0,2,0
5,0,2,0
5,0,2,0
5,0,2,0
5,0,2,1
5,0,2,0
5,0,1,0
5,1,2,0
5,1,2,0
5,1,2,0
5,1,2,0
5,1,2,0
5,0,1,1
5,1,2,1
5,0,2,1
5,0,2,1
5,1,1,1
5,0,1,0
5,1,2,0
5,1,2,1
5,0,2,0
5,0,2,1
5,0,2,1
5,0,2,0
5,0,2,1
5,0,2,0
5,0,2,1
5,0,1,0
5,0,1,0
5,1,2,0
5,1,2,0
5,0,1,1
5,0,1,1
5,0,1,0
5,0,2,0
5,1,1,0
5,0,2,0
5,0,2,0
6,1,1,0
6,1,2,0
6,1,2,0
6,1,1,0
6,1,2,1
6,1,2,0
6,1,1,0
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,1,1,0
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,1,1,0
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,1,1,0
6,0,2,1
6,0,2,0
6,0,2,0
6,0,2,0
6,0,1,1
6,0,1,0
6,0,1,1
6,0,1,1
6,0,1,0
6,1,2,0
6,0,2,1
6,1,1,1
6,1,1,0
6,0,2,1
6,0,2,0
6,1,1,1
6,1,1,1
6,1,1,0
6,0,2,0
6,0,1,1
6,0,1,0
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,0
6,0,2,0
6,1,1,0
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,0,2,0
6,1,1,0
6,0,1,0
6,0,1,1
6,0,1,0
6,1,2,0
6,0,2,0
6,1,1,0
6,0,1,0
6,1,2,1
6,0,1,0
6,0,1,0
6,0,2,0
6,1,1,1
6,1,1,0
6,0,2,0
6,0,2,1
6,0,2,0
6,1,1,0
6,0,2,1
6,0,2,1
6,0,2,0
6,1,1,0
6,1,1,0
6,0,2,0
6,0,2,0
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,0,1,1
6,0,1,1
6,0,1,0
6,0,1,0
6,1,2,0
6,1,2,0
6,0,1,1
6,0,1,1
6,0,1,0
6,0,1,0
6,0,1,0
6,0,1,0
6,0,1,1
6,0,1,1
6,0,1,0
6,0,2,1
6,0,2,1
6,0,2,1
6,1,1,0
6,0,2,1
6,0,2,1
6,0,2,0
6,0,2,1
6,0,2,0
6,0,2,1
6,0,2,0
6,0,2,0
6,1,1,1
6,1,1,1
6,1,1,1
6,0,2,0
6,0,1,1
6,0,1,1
6,0,2,0
6,1,1,0
6,0,2,0
6,0,2,1
6,1,1,1
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,0
6,0,1,1
6,0,1,1
6,0,1,0
6,0,2,1
6,0,2,0
6,1,1,0
6,0,2,0
6,0,2,0
6,1,1,0
6,0,2,1
6,0,2,0
6,0,2,0
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,0
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,0
6,0,1,1
6,0,1,0
6,0,1,0
6,1,2,0
6,0,1,0
6,1,2,0
6,0,1,0
6,0,1,1
6,0,1,0
6,0,1,0
6,0,2,1
6,0,2,1
6,0,2,0
6,0,1,1
6,1,2,0
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,1
6,0,1,0
6,1,2,0
6,0,1,0
6,0,1,0
6,1,2,1
6,0,1,0
6,0,2,0
6,0,1,1
6,0,1,1
6,0,1,0
6,1,2,0
6,0,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,0,1,0
6,0,2,0
6,0,1,1
6,0,1,0
6,1,2,1
6,0,2,1
6,0,2,1
6,0,2,0
6,1,1,0
6,0,2,0
6,0,1,0
6,1,2,0
6,1,2,0
7,1,2,1
7,1,2,1
7,1,2,0
7,1,1,0
7,1,2,1
7,1,2,1
7,0,2,1
7,0,2,0
7,1,1,1
7,1,1,1
7,1,1,1
7,0,2,0
7,0,2,1
7,0,2,0
7,1,1,0
7,0,1,1
7,0,1,0
7,0,2,0
7,0,2,0
7,0,2,1
7,0,2,1
7,0,2,1
7,0,2,0
7,0,2,0
7,0,2,0
7,0,2,1
7,0,2,0
7,0,2,0
7,1,1,1
7,1,1,1
7,0,2,0
7,0,1,0
7,0,1,1
7,0,1,0
7,1,2,1
7,0,1,0
7,0,1,0
7,1,2,0
7,0,1,1
7,0,1,1
7,0,1,0
7,0,2,1
7,0,2,0
7,1,1,1
7,1,1,1
7,0,1,0
7,0,1,0
7,0,1,0
7,0,1,0
7,1,2,0
7,0,1,1
7,0,1,1
7,0,1,0
7,0,1,0
7,1,2,1
7,1,2,1
7,1,2,1
7,1,2,0
7,1,2,1
7,0,1,0
7,0,1,0
7,0,1,0
7,0,1,0
7,1,2,0
7,0,2,1
7,0,2,0
7,0,2,1
7,0,2,0
7,0,2,0
7,0,2,0
7,0,2,1
7,0,2,0
7,0,2,1
7,0,2,1
7,0,2,1
7,0,2,1
7,0,2,0
7,0,2,1
7,1,1,1
7,1,1,1
7,1,1,1
7,0,1,1
7,0,1,1
7,0,1,0
7,0,2,0
7,0,2,0
7,1,1,1
7,1,1,1
7,1,1,0
7,0,2,0
7,1,1,0
7,0,2,0
7,1,1,1
7,0,1,0
7,0,1,1
7,0,1,1
7,0,1,0
7,0,2,0
7,1,1,0
7,0,2,1
7,0,2,1
7,0,2,0
7,0,1,1
7,0,1,0
7,0,1,1
7,0,1,1
7,0,1,1
7,0,1,1
7,0,1,0
7,1,2,1
7,1,2,0
7,1,2,0
7,1,2,1
7,1,2,0
7,1,2,1
7,0,1,0
7,1,2,0
7,0,1,1
7,1,2,0
7,1,2,0
7,0,2,0
7,0,1,1
7,0,1,1
7,1,2,1
7,1,2,1
7,1,2,0
7,0,1,0
7,1,2,0
7,0,1,0
7,0,1,0
7,0,2,1
7,0,2,0
7,1,1,1
7,1,1,0
7,0,2,1
7,0,2,0
7,0,1,1
7,0,1,0
7,0,1,0
7,1,2,0
7,0,2,0
7,1,1,0
7,0,2,1
7,1,1,1
7,0,1,0
7,0,1,0
7,1,2,1
7,1,2,1
7,1,2,0
7,1,2,0
7,1,2,1
7,0,2,1
7,0,2,1
7,0,1,0
7,0,1,1
7,0,1,0
7,1,2,0
7,0,1,0
7,0,1,1
7,0,1,1
7,0,1,0
7,1,2,1
7,1,2,0
7,1,2,0
7,1,2,0
7,0,1,1
7,0,1,1
7,0,1,1
7,0,1,1
7,0,1,0
7,0,1,1
7,0,1,1
7,0,1,0
7,1,2,1
7,1,2,1
7,1,2,1
7,1,2,1
7,1,2,0
7,0,1,0
7,0,1,1
7,0,1,1
7,0,1,0
7,0,1,1
7,1,2,0
7,0,1,1
7,0,1,0
7,1,2,1
7,0,2,0
7,0,2,0
7,1,1,0
7,1,1,1
7,0,2,1
7,1,1,1
7,1,1,1
7,1,1,0
7,0,1,1
7,0,1,0
7,1,2,1
7,1,2,0
7,0,2,0
8,1,2,0
8,1,2,1
8,1,2,1
8,0,2,0
8,0,2,1
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,0
8,1,1,0
8,1,1,0
8,0,2,1
8,1,1,0
8,0,2,0
8,0,1,1
8,0,1,1
8,0,1,0
8,0,1,1
8,0,1,0
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,1
8,0,2,0
8,1,1,0
8,1,1,1
8,0,1,1
8,0,1,1
8,0,1,1
8,0,1,1
8,0,1,1
8,0,1,1
8,0,1,0
8,0,1,0
8,0,1,0
8,1,2,0
8,1,2,0
8,0,1,1
8,0,1,1
8,1,2,1
8,0,1,1
8,0,1,1
8,1,2,0
8,1,2,0
8,0,2,0
8,0,2,0
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,1
8,0,2,1
8,1,1,1
8,1,1,0
8,1,1,1
8,0,1,1
8,0,1,0
8,1,2,1
8,0,2,1
8,0,2,0
8,1,1,1
8,1,1,0
8,0,1,0
8,1,2,1
8,0,2,1
8,0,2,0
8,1,1,1
8,1,1,0
8,1,1,1
8,0,1,1
8,0,1,1
8,0,1,0
8,0,1,0
8,0,1,0
8,1,2,0
8,0,1,1
8,0,2,0
8,0,2,0
8,1,1,0
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,1
8,1,1,1
8,1,1,1
8,0,2,1
8,0,2,0
8,1,1,1
8,0,1,1
8,0,1,0
8,1,2,0
8,1,2,1
8,0,2,0
8,0,2,0
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,1
8,1,1,0
8,0,1,0
8,0,1,1
8,0,1,0
8,1,2,0
8,1,2,1
8,1,2,1
8,1,2,1
8,1,2,1
8,0,2,1
8,0,2,0
8,1,1,0
8,0,1,0
8,0,2,0
8,0,2,0
8,0,1,1
8,0,1,1
8,0,1,0
8,0,1,0
8,1,2,0
8,0,2,0
8,1,1,0
8,1,1,0
8,0,2,1
8,0,2,0
8,0,2,0
8,1,1,0
8,0,1,1
8,0,1,0
8,1,2,1
8,0,2,0
8,1,1,1
8,1,1,0
8,0,2,0
8,0,2,0
8,0,2,0
8,1,1,0
8,0,2,0
8,1,1,1
8,1,1,1
8,0,1,0
8,0,1,1
8,0,1,0
8,0,2,1
8,0,2,1
8,0,2,1
8,0,2,0
8,0,2,1
8,0,2,0
8,0,2,0
8,1,1,1
8,0,1,1
8,0,1,0
8,0,1,0
8,0,1,1
8,0,1,0
8,1,2,0
8,0,1,0
8,0,1,1
8,0,1,1
8,0,1,1
8,0,1,0
8,0,1,0
8,0,2,1
8,0,2,1
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,1
8,0,2,0
8,0,1,0
8,1,2,0
8,1,2,0
8,1,2,1
8,1,2,0
8,0,1,0
8,0,1,0
8,1,2,1
8,1,2,0
8,0,2,1
8,0,2,0
8,1,1,0
8,1,1,0
8,0,1,0
8,1,2,1
8,1,2,0
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,0
8,1,1,1
8,1,1,1
8,0,1,1
8,0,1,0
8,0,1,0
8,1,2,0
8,0,2,1
8,0,2,1
8,0,2,0
8,0,2,1
8,0,2,1
8,0,2,1
8,0,2,1
9,1,2,1
9,1,2,1
9,1,2,1
9,1,2,1
9,0,2,1
9,0,2,1
9,0,2,0
9,1,1,0
9,0,2,1
9,0,1,0
9,0,1,0
9,1,2,0
9,1,2,0
9,1,2,1
9,1,2,1
9,0,2,0
9,0,2,0
9,0,1,1
9,0,1,1
9,0,1,1
9,0,1,0
9,0,1,1
9,0,1,1
9,0,2,1
9,0,2,1
9,0,2,0
9,1,1,1
9,1,1,0
9,1,1,0
9,0,2,1
9,0,2,1
9,0,2,1
9,0,2,1
9,0,2,1
9,0,2,0
9,1,1,1
9,1,1,0
9,0,2,1
9,0,2,1
9,0,2,1
9,0,1,0
9,0,1,1
9,0,1,1
9,0,1,0
9,1,2,1
9,1,2,1
9,0,2,0
9,0,2,0
9,0,2,0
9,0,2,1
9,0,2,0
9,0,2,0
9,0,2,1
9,0,2,0
9,0,2,0
9,0,2,1
9,0,2,1
9,0,2,0
9,0,2,1
9,0,2,0
9,0,2,1
9,0,2,1
9,0,2,0
9,1,1,0
9,0,2,1
9,0,2,1
9,0,2,0
9,1,1,0
9,1,1,0
9,0,2,1
9,1,1,0
9,0,2,1
9,0,2,0
9,0,2,1
9,0,2,1
9,1,1,1
9,0,2,1
9,0,2,1
9,0,2,1
9,0,2,0
9,1,1,1
9,0,2,0
9,0,2,1
9,0,2,0
9,0,2,0
9,0,1,1
9,0,1,1
9,0,1,0
9,1,2,1
9,1,2,1
9,1,2,0
9,0,1,0
9,0,1,0
9,0,1,1
9,0,1,1
9,0,1,0
9,0,2,1
9,0,2,0
9,0,1,0
9,0,1,0
9,0,2,1
9,0,2,0
9,1,1,1
9,1,1,1
9,0,1,0
9,0,1,0
9,0,1,1
9,0,1,1
9,0,1,0
9,0,2,0
9,0,2,1
9,0,2,0
9,1,1,0
9,0,2,0
9,1,1,0
9,0,2,1
9,0,2,0
9,1,1,0
9,1,1,0
9,0,2,1
9,0,2,0
9,0,2,1
9,0,2,0
9,1,1,0
9,1,1,1
9,1,1,1
9,1,1,1
9,1,1,0
9,0,1,0
9,0,1,0
9,0,1,0
9,1,2,1
9,1,2,0
9,0,1,0
9,1,2,1
9,0,2,0
9,1,1,0
9,1,1,1
9,1,1,0
9,0,1,0
9,1,2,0
9,1,2,0
9,0,2,0
9,0,2,0
9,0,2,1
9,0,2,0
9,0,2,0
9,1,1,0
9,0,1,0
9,0,1,1
